Combination,Accuracy,Precision,Recall,F1 Score,Next_Day_Prediction
ATR OBV SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5164068908941756,0.5148809523809524,0.5131042516016308,0
ATR OBV SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.46392156862745093,0.46577380952380953,0.46407470935772827,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5131578947368421,0.4885304659498208,0.48809523809523814,0.48751594678330595,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5,0.47101449275362317,0.47023809523809523,0.4702861335289802,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5,0.4439102564102564,0.4479166666666667,0.44461538461538463,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.46392156862745093,0.46577380952380953,0.46407470935772827,0
ATR RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.45406070549630845,0.4583333333333333,0.45408658512910116,0
ATR RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.485233798195242,0.48660714285714285,0.4835954183653659,0
ATR RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5086580086580086,0.5074404761904762,0.5030711313651675,0
ATR SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5,0.45384615384615384,0.45535714285714285,0.45427059712774,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5394736842105263,0.5088041085840058,0.5089285714285714,0.5087719298245613,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5131578947368421,0.49577167019027485,0.4955357142857143,0.4934246081787066,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5394736842105263,0.5157706093189964,0.5163690476190476,0.5152177874977218,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5476190476190476,0.5476190476190476,0.5476190476190476,0
OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.50151171579743,0.5014880952380952,0.5014058106841612,0
OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5123076923076924,0.5119047619047619,0.5117157974300831,0
OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5366837857666911,0.5372023809523809,0.5368421052631578,0
OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5302343159486016,0.5297619047619048,0.5298969072164949,0
RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.49855072463768113,0.49851190476190477,0.49816581071166544,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility,0.5,0.47101449275362317,0.47023809523809523,0.4702861335289802,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover Volume_Pressure,0.5394736842105263,0.4937254901960784,0.49404761904761907,0.49304364398704026,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum High_Volatility Volume_Pressure,0.5789473684210527,0.5286195286195287,0.5252976190476191,0.5231372549019607,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5657894736842105,0.5164068908941756,0.5148809523809524,0.5131042516016308,0
ATR OBV RSI_14 SMA_10 SMA_30 Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5394736842105263,0.485233798195242,0.48660714285714285,0.4835954183653659,0
ATR OBV RSI_14 SMA_10 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5789473684210527,0.5286195286195287,0.5252976190476191,0.5231372549019607,0
ATR OBV RSI_14 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5131578947368421,0.48092443140132063,0.48065476190476186,0.4807017543859649,0
ATR OBV SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5921052631578947,0.5533333333333333,0.5505952380952381,0.5509815132456641,0
ATR RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5526315789473685,0.5260869565217392,0.5267857142857143,0.5260454878943508,0
ATR OBV RSI_14 SMA_10 SMA_30 Bullish_Momentum Bearish_Momentum Bearish_Crossover High_Volatility Volume_Pressure,0.5263157894736842,0.47435897435897434,0.47619047619047616,0.4738461538461538,0
